,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,325.0,473.0,0.0,365.0616,2269.1238,19.788299999999992
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.1,314.406,305.2244,297.4396,291.0308,285.9471,282.1041,279.3998,277.7447,277.0989,277.5093,279.1402,282.2917,287.3991,295.0112,305.7473,320.2444,339.1164,362.9585,392.441,428.5436,464.0,271.0,365.0616,151.1825,1904.0622,19.788299999999992
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.2,423.4739,390.6768,363.9884,342.4675,325.4884,312.5424,303.1437,296.797,292.9977,291.2385,291.0108,291.7991,293.0736,294.2931,294.9262,294.4952,292.6391,289.1802,284.1771,277.9405,359.0,296.0,516.2441,193.5321,1752.8797,19.788299999999992
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,0.3,347.8526,338.782,331.1553,324.5182,318.5839,313.2084,308.3526,304.0376,300.3037,297.1797,294.6676,292.7403,291.3509,290.4465,289.9812,289.9256,290.2699,291.0225,292.2056,293.8511,411.0,202.0,709.7762,239.87850000000003,1559.3475999999998,19.788299999999992
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,0.4,386.5099,366.6083,350.3558,337.0915,326.3098,317.5883,310.5505,304.8466,300.1433,296.115,292.433,288.7547,284.7162,279.9335,274.0189,266.6124,257.4256,246.2913,233.2022,218.3285,333.0,352.0,949.6547,292.0162,1319.4690999999998,19.788299999999992
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,0.5,327.1975,322.5721,318.6382,315.0289,311.5019,307.9318,304.2899,300.6228,297.033,293.6702,290.7324,288.473,287.2058,287.2987,289.1487,293.1388,299.5838,308.6816,320.4925,334.9624,363.0,294.0,1241.6709,182.02229999999983,1027.4528999999998,19.788299999999992
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,0.6,348.6433,336.7787,326.9715,318.8891,312.2633,306.8698,302.5195,299.0559,296.3531,294.3114,292.8489,291.8913,291.3612,291.1721,291.2298,291.4425,291.7381,292.0849,292.508,293.097,369.0,278.0,1423.6932,193.64840000000004,845.4305999999999,19.788299999999992
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,0.7,353.6979,341.0855,330.6505,322.0105,314.8696,308.9901,304.1746,300.2535,297.0779,294.513,292.4345,290.725,289.2731,287.9738,286.7323,285.4698,284.1304,282.6885,281.1527,279.566,364.0,288.0,1617.3416,216.8032000000001,651.7821999999999,19.788299999999992
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,0.8,350.0697,338.6003,329.087,321.1485,314.4932,308.8954,304.1785,300.2026,296.8557,294.0476,291.7066,289.7775,288.2207,287.0113,286.1371,285.5958,285.3905,285.5263,286.0062,286.831,367.0,284.0,1834.1448,219.3337000000001,434.9789999999998,19.788299999999992
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,0.9,352.304,340.1973,330.1626,321.8099,314.838,309.0094,304.1338,300.0568,296.6522,293.8165,291.4644,289.525,287.9396,286.659,285.6429,284.8597,284.2866,283.911,283.7306,283.7541,358.0,303.0,2053.4785,215.64529999999968,215.64529999999968,19.788299999999992
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,216.0,471.0,0.0,412.5778,1786.4329,10.345200000000034
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,0.1,227.0519,236.9803,245.6038,252.8332,258.6865,263.2871,266.8485,269.658,272.064,274.4721,277.3509,281.2384,286.7439,294.5347,305.3055,319.7381,338.4695,362.1037,391.3077,427.0426,322.0,473.0,412.5778,227.19100000000003,1373.8551,10.345200000000034
12,12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,0.2,310.2219,299.9953,291.5238,284.9536,280.3349,277.6181,276.6794,277.3647,279.5354,283.1053,288.0628,294.4779,302.4981,312.3415,324.2932,338.7149,356.0743,377.0061,402.4208,433.6936,257.0,471.0,639.7688,96.63049999999998,1146.6641,10.345200000000034
13,13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,0.3,261.9034,266.378,270.3487,273.8127,276.8518,279.627,282.3577,285.2959,288.7012,292.8228,297.8922,304.1258,311.7365,320.953,332.0457,345.3611,361.3677,380.723,404.3767,433.7419,281.0,448.0,736.3993,75.55340000000001,1050.0336,10.345200000000034
14,14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,0.4,280.316,279.9253,279.9343,280.4299,281.4766,283.1186,285.3872,288.3106,291.9234,296.2739,301.4297,307.4821,314.5518,322.7993,332.4404,343.7716,357.206,373.3242,392.9489,417.2613,317.0,378.0,811.9527,48.06949999999995,974.4802,10.345200000000034
15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,0.5,309.748,303.7017,298.8977,295.3619,293.0899,292.0405,292.1395,293.2894,295.3817,298.3059,301.9565,306.2369,311.065,316.3831,322.1738,328.4855,335.462,343.3758,352.6577,363.9235,360.0,296.0,860.0222,59.908199999999965,926.4107,10.345200000000034
16,16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,0.6,344.9231,332.3886,322.1431,314.0015,307.7957,303.3452,300.4473,298.8771,298.3942,298.7481,299.6828,300.9377,302.2515,303.3702,304.0628,304.147,303.5197,302.1876,300.2891,298.0972,392.0,235.0,919.9304,148.80690000000004,866.5025,10.345200000000034
17,17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,0.7,371.2554,354.2481,340.3206,329.0056,319.9369,312.7952,307.2783,303.0863,299.916,297.4587,295.3988,293.413,291.1727,288.3513,284.6392,279.7679,273.5397,265.8582,256.7508,246.3746,376.0,270.0,1068.7373,249.67499999999995,717.6956,10.345200000000034
18,18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,0.8,360.0478,346.9993,336.2146,327.2159,319.6416,313.2134,307.7119,302.9582,298.8023,295.1162,291.7929,288.7483,285.9247,283.2914,280.8422,278.5868,276.5375,274.6945,273.033,271.4965,363.0,294.0,1318.4123,250.06269999999995,468.02060000000006,10.345200000000034
19,19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,0.9,349.7236,338.8285,329.7777,322.1624,315.6729,310.0786,305.2109,300.9505,297.2171,293.962,291.1637,288.825,286.9699,285.6394,284.8843,284.7555,285.292,286.5106,288.399,290.9159,360.0,300.0,1568.475,217.9579000000001,217.9579000000001,10.345200000000034
20,20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,323.0,473.0,0.0,365.6322,2244.4956,20.24340000000001
21,21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,0.1,312.8242,303.9985,296.5124,290.3487,285.4602,281.7677,279.1751,277.5997,277.0087,277.4551,279.1088,282.2741,287.3897,295.0063,305.7448,320.2432,339.1159,362.9582,392.4409,428.5435,461.0,275.0,365.6322,150.22609999999997,1878.8634,20.24340000000001
22,22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,0.2,421.1659,388.8756,362.5759,341.3623,324.6307,311.8858,302.6511,296.4395,292.7545,291.0977,290.9713,291.8717,293.2837,294.682,295.5524,295.4345,293.9822,291.0294,286.6399,281.123,363.0,297.0,515.8583,189.29190000000008,1728.6373000000003,20.24340000000001
23,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,0.3,350.8616,340.9686,332.6731,325.5103,319.1824,313.5318,308.5029,304.0991,300.3429,297.247,294.7988,292.9594,291.6716,290.8738,290.5127,290.5533,290.9825,291.8087,293.0582,294.771,412.0,196.0,705.1502,240.8107,1539.3454000000002,20.24340000000001
24,24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,0.4,387.3575,367.3475,351.0112,337.6757,326.8281,318.0434,310.9441,305.1801,300.4159,296.3204,292.5546,288.76,284.5512,279.5188,273.2471,265.3495,255.5171,243.5725,229.514,213.5338,332.0,351.0,945.9609,299.1385,1298.5347000000002,20.24340000000001
25,25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,0.5,326.4669,322.0719,318.3273,314.8649,311.4421,307.9344,304.3157,300.6352,296.999,293.5606,290.5231,288.1459,286.7511,286.7158,288.4479,292.3398,298.7126,307.7651,319.5506,334.0001,356.0,305.0,1245.0994,181.52959999999985,999.3962,20.24340000000001
26,26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,0.6,343.1741,332.569,323.7915,316.5374,310.5619,305.664,301.6806,298.4837,295.9789,294.1004,292.8037,292.055,291.8215,292.064,292.7371,293.7949,295.2048,296.9638,299.1123,301.7432,366.0,289.0,1426.629,179.15280000000007,817.8666000000003,20.24340000000001
27,27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,0.7,351.1671,338.9218,328.7913,320.4214,313.5355,307.9095,303.3548,299.7099,296.8339,294.6024,292.9042,291.6381,290.711,290.0383,289.546,289.1761,288.8929,288.6898,288.594,288.667,369.0,282.0,1605.7818,201.74,638.7138000000002,20.24340000000001
28,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,0.8,353.8284,341.3345,330.9945,322.4165,315.2985,309.4008,304.5276,300.515,297.2228,294.5288,292.325,290.5151,289.013,287.7428,286.6402,285.6549,284.753,283.9203,283.1632,282.5086,368.0,287.0,1807.5218,217.32279999999992,436.9738000000002,20.24340000000001
29,29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,0.9,353.2062,341.0329,330.9468,322.5476,315.5281,309.6487,304.7194,300.5879,297.1304,294.2467,291.8555,289.8928,288.3094,287.0701,286.1515,285.5398,285.2287,285.2167,285.505,286.0973,368.0,285.0,2024.8446,219.6510000000003,219.6510000000003,20.24340000000001
30,30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,325.0,471.0,0.0,365.3633,2266.0557,20.46859999999998
31,31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,0.1,314.406,305.2243,297.4394,291.0303,285.946,282.1017,279.3951,277.7357,277.0823,277.4796,279.0893,282.2075,287.2649,294.8048,305.4406,319.8032,338.4997,362.1172,391.3134,427.0447,462.0,273.0,365.3633,151.8007,1900.6924,20.46859999999998
32,32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,0.2,421.9714,389.5453,363.1426,341.8437,325.0352,312.2165,302.9088,296.6236,292.8636,291.1294,290.9211,291.7326,293.0449,294.3282,295.0633,294.7843,293.1399,289.9591,285.302,279.4756,362.0,297.0,517.164,192.27740000000009,1748.8916999999997,20.46859999999998
33,33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,0.3,350.1249,340.451,332.333,325.3072,319.0778,313.49,308.4923,304.093,300.32,297.1917,294.7012,292.8153,291.4827,290.6475,290.2621,290.296,290.7395,291.6019,292.9073,294.6915,414.0,196.0,709.4414,242.6049999999999,1556.6142999999995,20.46859999999998
34,34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,0.4,388.8632,368.4625,351.8153,338.2342,327.1967,318.2686,311.0644,305.2255,300.4089,296.277,292.4861,288.6744,284.4546,279.4166,273.1446,265.252,255.4302,243.5016,229.4637,213.5077,334.0,348.0,952.0464,301.68190000000004,1314.0093,20.46859999999998
35,35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,0.5,328.0795,323.3604,319.3451,315.6575,312.0485,308.3874,304.6424,300.857,297.1312,293.6121,290.4949,288.0303,286.5301,286.3605,287.9178,291.5833,297.668,306.3617,317.7096,331.6323,358.0,300.0,1253.7283,186.59449999999995,1012.3274,20.46859999999998
36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,0.6,344.8002,333.8911,324.8622,317.3967,311.24,306.1839,302.0582,298.7285,296.0934,294.0796,292.6339,291.7126,291.2712,291.2584,291.6151,292.2821,293.2139,294.3955,295.8568,297.6807,367.0,287.0,1440.3228,186.7458000000001,825.7329,20.46859999999998
37,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,0.7,352.0118,339.6443,329.4104,320.9455,313.9657,308.2416,303.5813,299.8212,296.8195,294.4515,292.6063,291.1842,290.0944,289.2553,288.5965,288.0625,287.6183,287.2549,286.9928,286.8825,366.0,287.0,1627.0686,205.17290000000003,638.9870999999998,20.46859999999998
38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,0.8,351.5372,339.6252,329.7554,321.5458,314.7034,308.9986,304.2485,300.3041,297.0425,294.3601,292.1698,290.3977,288.9824,287.8742,287.0352,286.4391,286.0715,285.9297,286.0225,286.3695,366.0,283.0,1832.2415,214.85719999999992,433.8141999999998,20.46859999999998
39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,0.9,351.5755,339.6975,329.8528,321.655,314.8064,309.0744,304.2735,300.2541,296.8935,294.0896,291.7564,289.8203,288.2181,286.8957,285.8078,284.9187,284.2034,283.6485,283.2534,283.0297,362.0,292.0,2047.0987,218.95699999999988,218.95699999999988,20.46859999999998
40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,324.0,473.0,0.0,365.3455,2274.4191,20.023599999999988
41,41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,0.1,313.6152,304.6116,296.9761,290.6899,285.7038,281.9359,279.2875,277.6723,277.0538,277.4822,279.1245,282.2829,287.3944,295.0087,305.746,320.2438,339.1161,362.9583,392.441,428.5435,463.0,275.0,365.3455,150.23739999999998,1909.0736,20.023599999999988
42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,0.2,422.6957,390.0589,363.4928,342.0692,325.1704,312.2925,302.953,296.6602,292.9134,291.2104,291.05,291.9259,293.3205,294.7066,295.5686,295.445,293.9889,291.0335,286.6422,281.1241,363.0,296.0,515.5829,190.117,1758.8362,20.023599999999988
43,43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,0.3,350.9228,341.0858,332.8366,325.7069,319.3975,313.7509,308.7134,304.2906,300.5078,297.3796,294.8944,293.0131,291.6767,290.8209,290.3888,290.3416,290.6627,291.3575,292.4503,293.9804,410.0,201.0,705.6999,238.7330000000001,1568.7192,20.023599999999988
44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,0.4,385.8499,366.2303,350.2061,337.1181,326.463,317.8236,310.8308,305.1436,300.437,296.3922,292.6843,288.9717,284.8887,280.0475,274.0552,266.5465,257.2291,245.9334,232.6533,217.5631,336.0,346.0,944.4329,294.2455,1329.9862,20.023599999999988
45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,0.5,329.5543,324.3907,320.0151,316.0527,312.2519,308.4749,304.6789,300.8946,297.2076,293.7506,290.704,288.303,286.8424,286.6703,288.1643,291.6889,297.5424,305.9079,316.8306,330.2361,360.0,298.0,1238.6784,186.6349,1035.7407,20.023599999999988
46,46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.6,346.3986,335.1621,325.8652,318.1812,311.8484,306.6521,302.4163,299.0002,296.2954,294.2211,292.7161,291.7282,291.2052,291.0876,291.3097,291.8063,292.5272,293.4534,294.6124,296.0845,371.0,279.0,1425.3133,192.078,849.1058,20.023599999999988
47,47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,0.7,355.1838,342.1461,331.3662,322.4567,315.1161,309.0993,304.1999,300.2389,297.0581,294.5155,292.4807,290.8322,289.455,288.2411,287.0927,285.9277,284.688,283.3472,281.9155,280.4404,367.0,287.0,1617.3913,215.73170000000005,657.0278000000001,20.023599999999988
48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.8,352.4383,340.4549,330.5223,322.2443,315.3184,309.5097,304.6335,300.5418,297.1143,294.2524,291.8757,289.92,288.3364,287.0903,286.1606,285.5367,285.2155,285.1984,285.4879,286.0871,368.0,283.0,1833.123,220.1731,441.2961,20.023599999999988
49,49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,0.9,353.1783,340.9786,330.8692,322.4502,315.4141,309.5205,304.578,300.4327,296.9593,294.0547,291.6334,289.6234,287.964,286.6034,285.4986,284.6151,283.9275,283.4209,283.0912,282.9454,363.0,292.0,2053.2961,221.12300000000005,221.12300000000005,20.023599999999988
50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,326.0,473.0,0.0,364.7803,2241.134,19.1053
51,51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,0.1,315.1966,305.8369,297.9029,291.3716,286.1904,282.2722,279.5121,277.8172,277.144,277.5364,279.1559,282.3004,287.4038,295.0136,305.7485,320.245,339.1167,362.9586,392.4411,428.5436,461.0,271.0,364.7803,150.24900000000002,1876.3537,19.1053
52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.2,421.2503,389.0391,362.8059,341.64,324.9337,312.1908,302.9368,296.6877,292.9501,291.2265,291.017,291.8126,293.0884,294.3063,294.9366,294.5029,292.6444,289.1837,284.1791,277.9415,360.0,301.0,515.0293,191.3689,1726.1047,19.1053
53,53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,0.3,348.5592,339.2419,331.4155,324.6258,318.5843,313.1429,308.257,303.9418,300.2333,297.1586,294.7221,292.9035,291.6675,290.9762,290.8016,291.1324,291.975,293.3505,295.2884,297.8243,406.0,209.0,706.3982,229.59300000000007,1534.7358000000002,19.1053
54,54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,0.4,382.7021,363.7421,348.2405,335.5733,325.2611,316.9053,310.1525,304.6767,300.1687,296.3262,292.8434,289.3992,285.6504,281.2331,275.7784,268.9421,260.4482,250.1347,237.9919,224.1775,336.0,341.0,935.9912,281.6273,1305.1428,19.1053
55,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,0.5,329.426,324.1484,319.6857,315.6728,311.8632,308.1204,304.3987,300.7223,297.1673,293.8527,290.9408,288.6431,287.2249,286.9998,288.309,291.4831,296.7932,304.4075,314.3678,326.6054,362.0,295.0,1217.6185,188.16699999999992,1023.5155,19.1053
56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.6,347.9279,336.3014,326.6857,318.7475,312.2188,306.8773,302.5373,299.0465,296.284,294.1557,292.5877,291.5163,290.8792,290.6093,290.6348,290.8864,291.3103,291.8848,292.6333,293.6308,369.0,286.0,1405.7855,193.6463000000001,835.3485000000001,19.1053
57,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,0.7,353.6786,341.0476,330.5957,321.9408,314.7874,308.8983,304.0771,300.1576,296.9965,294.4689,292.4648,290.8864,289.6466,288.6688,287.8881,287.2547,286.7368,286.3253,286.0354,285.9068,368.0,282.0,1599.4318,211.5066,641.7022,19.1053
58,58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.8,353.1697,340.9636,330.8523,322.4392,315.42,309.5572,304.6611,300.5774,297.1775,294.3522,292.0071,290.0593,288.4362,287.0745,285.9214,284.9349,284.0864,283.3613,282.76,282.2972,362.0,292.0,1810.9384,218.5435,430.1956,19.1053
59,59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,0.9,348.5407,337.4601,328.263,320.5742,314.1072,308.643,304.0134,300.09,296.7742,293.9913,291.6865,289.8219,288.3749,287.3361,286.7068,286.4955,286.713,287.3688,288.4681,290.0119,365.0,293.0,2029.4819,211.6521,211.6521,19.1053
60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,328.0,473.0,0.0,364.226,1057.1794,25.00779999999997
