-15543.5442232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2822.9741326114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337.8133790773,0,0,-702.3362375565,0,781.4250748611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.342072322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4670.5365770268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4658.7421699994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-15543.5442232558,0,0,0,0,0,0,0,0,0,2504.1640095875,0,0,0,-3644.8017188059,0,0,0,0,0,0,0,0,0,0,0,0,0,931.5155912403,0,0,0,0,0,0,0,0,-1436.5621625919,0,0,0,5502.4457435937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4202.7504118255,1331.6788231175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.7795882552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2078.8267889695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1383.1781308842,0,-14209.0529291274,0,0,0,0,0,-2478.1212051324,0,0,4036.1493520785,0,0,0,-10666.2882523422,0,0,0,0,0,0,0,0,0,0,5540.14424674,0,0,0,0,-3790.7632264495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-15543.5442232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6387.7577457388,0,1586.536654196,0,0,0,0,0,-6218.9091884092,5708.9440137726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4363.0428240242,0,0,0,0,3552.9894620423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5266.2489654125,0,0,0,0,0,0,0,6162.4242709628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4289.8600689484,0,0,0,2010.4837099636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674.2987533333,0,0,2489.6346410308,0,0,0,0,0,0,0,0,0,-1263.5669042598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5512.3046174441,0,0,0,0,0,0,0,0,0,0
0,0,0,-15543.5442232558,0,0,0,-890.1523218696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3171.601009173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1752.9616221736,0,0,0,0,0,0,0,0,0,0,0,459.0830302539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089.3537190267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4543.2713499092,0,0,0,0,0,0,0,0,0,0,0,1936.9798793754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-277.4390932862,0,0,0,0,0,0,0,0,0,0,0,0
0,0,178.2145452743,0,-15543.5442232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0111692877,0,0,-4088.585534109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2107.3743177755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1963.7817096769,0,0,0,0,0,0,0,0,2959.8741174734,0,0,0,0,0,0,0,0,0,0,0,0,-6716.4130825999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2749.8530537244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.2973081602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5918.4371224894,0,3282.7505255515,0,0,-15543.5442232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1972.1734544839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.103762742,-2707.3090978323,-3027.6117228541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2523.2663720524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.9465650641,0,-3155.4843419073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4960325395,0,0,0,0,2422.8633209691,0,0,7281.0541988795,0,0,0,0,0,0,-11004.9214519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4363.6956094019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-15543.5442232558,0,1201.6918939705,28.2434249021,0,0,0,0,0,0,0,0,0,-6289.7516336418,0,0,-795.5876788785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4848.7831297241,0,0,0,0,0,-3947.4805302561,0,0,0,0,0,0,0,0,0,0,-1252.3693972192,0,0,1008.974456365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999.3347906058,0,0,0,-2225.6603582972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.4266728691,0,0,-1994.0658449529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8860.788941671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-15543.5442232558,0,8045.0841947161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10746.3571077135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410.3767568927,0,0,-4590.7315001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5372.1256012711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.8499916483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.8910846655,0,0,0,0,0,0,0,0,0,0,6223.5328928223,0,0,0
0,0,0,0,0,0,0,0,-15543.5442232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2458.7545459569,-1439.1381207224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11527.928164275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6944.3412214775,0,0,0,0,0,0,0,0,0,0,0,0,-5516.7652582192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646.9141382409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-15543.5442232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-542.4616909434,0,0,0,0,0,0,0,0,0,0,0,0,-3152.3316514843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024.5881156937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7943.9737370506,0,0,0,0,0,-2804.245937788,0,0,0,-3006.7911644267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3261.1118554991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3129.7025722492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
